CaseYear,OnStreet,Serious_and_Fatal_Injuries
2018,ROSELAWN AVENUE,0
2018,ROSELAWN CRESCENT,0
2018,ROSEMARY DRIVE,0
2018,ROSEMARY STREET,0
2018,ROSEMONT DRIVE,0
2018,ROSEMOUNT STREET,0
2018,ROSER STREET,0
2018,ROSEWALK LANE,0
2018,ROSEWOOD TERRACE,0
2018,ROSLYN STREET,0
2018,ROSS BROOK DRIVE,0
2018,ROSS STREET,0
2018,ROSSEAU DRIVE,0
2018,ROSSENBACH PLACE,0
2018,ROSSITER ROAD,0
2018,ROSSMAN DRIVE,0
2018,ROSSMORE STREET,0
2018,ROTH STREET,0
2018,ROUGE ROAD,0
2018,ROUND CREEK DRIVE,0
2018,ROUND HILL ROAD,0
2018,ROUND POND LANE,0
2018,ROUNDTABLE WAY,0
2018,ROUSSEAU DRIVE,0
2018,ROUTE 353,0
2018,ROWLAND PARKWAY,0
2018,ROWLEY DRIVE,0
2018,ROWLEY STREET,0
2018,ROXBOROUGH ROAD,0
2018,ROXBURY LANE,0
2018,ROXWELL COURT,0
2018,ROXWOOD CIRCLE,0
2018,ROYAL BIRKDALE COURT,0
2018,ROYAL GARDENS WAY,0
2018,ROYAL PARKWAY,0
2018,ROYAL SUNSET DRIVE,0
2018,ROYAL VIEW DRIVE,0
2018,ROYALE DRIVE,0
2018,ROYCE DRIVE,0
2018,ROYCROFT DRIVE,0
2018,ROYCROFT STREET,0
2018,ROYLESTON ROAD,0
2018,RUE DE VILLE,0
2018,RUE DE VL,0
2018,RUE DEVILLE,0
2018,RUFF ALLEY,0
2018,RUGBY AVENUE,0
2018,RUGBY STREET,0
2018,RUGRAFF STREET,0
2018,RUMFORD ROAD,0
2018,RUMSON ROAD,0
2018,RUNDEL PARK,0
2018,RUNDEL PIKE,0
2018,RUNNING BROOK LANE,0
2018,RUNNING CREEK CIRCLE,0
2018,RUNNYMEDE ROAD,0
2018,RUSH HENRIETTA TOWN LINE,0
2018,RUSH HENRIETTA TOWN LINE ROAD,0
2018,RUSH HENRIETTA TOWNLINE ROAD,0
2018,RUSH LIMA ROAD,1
2018,RUSH MENDON ROAD,1
2018,RUSH MENDON TOWNLINE ROAD,0
2018,RUSH SCOTTSVILLE ROAD,0
2018,RUSH SCOTTVSILLE ROAD,0
2018,RUSH RUSH ROAD,0
2018,RUSH-MENDON ROAD,0
2018,RUSH-SCOTTSVILLE ROAD,0
2018,RUSH-WEST RUSH ROAD,0
2018,RUSSEL STREET,0
2018,RUSSELL AVENUE,0
2018,RUSSELL STREET,0
2018,RUSTIC PINES,0
2018,RUSTIC PNES,0
2018,RUSTIC STREET,0
2018,RUSTY LANE,0
2018,RUTGERS STREET,0
2018,RUTH TERRACE,0
2018,RUTLEDGE DRIVE,0
2018,RUTTER STREET,0
2018,RYAN ALLEY,0
2018,RYANS RUN,0
2018,RYDER HILL ROAD,0
2018,RYE ROAD,0
2018,SOUTH CHURCH STREET,0
2018,SOUTH CLINTON AVENUE,4
2018,SOUTH CLINTON STREET,0
2018,SOUTH ELMWOOD AVENUE,0
2018,SOUTH ESTATE DRIVE,0
2018,SOUTH FITZHUGH STREET,0
2018,SOUTH GATE TRAIL,0
2018,SOUTH GOODMAN STREET,2
2018,SOUTH GROSVENOR ROAD,0
2018,SOUTH LANDING ROAD,0
2018,SOUTH LINCOLN ROAD,0
2018,SOUTH MAIN STREET,0
2018,SOUTH PITTSFORD HILL LANE,0
2018,SOUTH PLYMOUTH,0
2018,SOUTH PLYMOUTH AVENUE,0
2018,SOUTH RIDGE TRAIL,0
2018,SOUTH SCOTT ALLEY,0
2018,SOUTH UNION STREET,1
2018,SOUTH VILLAGE TRAIL,0
2018,SOUTH VINCENT STREET,0
2018,SOUTH WASHINGTON STREET,0
2018,SOUTH WINTON ROAD SOUTH,0
2018,SOUTH WINTON ROAD,0
2018,SABLERIDGE COURT,0
2018,SACKETS LNDG,0
2018,SADDLE CREST DRIVE,0
2018,SADDLEBACK TRAIL,0
2018,SADDLEHORN DRIVE,0
2018,SADDLHORN DRIVE,0
2018,SAFFRON LANE,0
2018,SAGAMORE CIRCLE,0
2018,SAGAMORE DRIVE,0
2018,SAGEBROOK WAY,0
2018,SAGER DRIVE,0
2018,SAGEWOOD DRIVE,0
2018,SAGINAW DRIVE,0
2018,SAHARA DRIVE,0
2018,SAINT ANDREWS BOULEVARD,0
2018,SAINT ANDREWS DRIVE,0
2018,SAINT BRIDGETS DRIVE,0
2018,SAINT CASIMIR STREET,0
2018,SAINT JACOB STREET,0
2018,SAINT JAMES DRIVE,0
2018,SAINT JAMES PLACE,0
2018,SAINT JOHNS DRIVE,0
2018,SAINT JOHNS PARK,0
2018,SAINT JOHNS PIKE,0
2018,SAINT JOSEPH STREET,0
2018,SAINT MARK DRIVE,0
2018,SAINT MARYS PLACE,0
2018,SAINT PATRICK DRIVE,0
2018,SAINT PAUL AVENUE,0
2018,SAINT PAUL BOULEVARD,0
2018,SAINT PAUL STREET,2
2018,SAINT REGIS DRIVE SOUTH,0
2018,SAINT RITA DRIVE,0
2018,SAINT STANISLAUS STREET,0
2018,SALEM ROAD,0
2018,SALINA STREET,0
2018,SALISBURY STREET,0
2018,SALMON CREEK ROAD,2
2018,SALMON RUN,0
2018,SALT ROAD,1
2018,SALTER PLACE,0
2018,SALZER HEIGHTS,0
2018,SALZER HTS,0
2018,SAMANTHAS WAY,0
2018,SAMPSON DRIVE,0
2018,SAMSON DRIVE,0
2018,SAMUEL WAY,0
2018,SAN GABRIEL DRIVE,0
2018,SAN JOSE DRIVE,0
2018,SAN MATEO ROAD,0
2018,SAN RAFAEL DRIVE,0
2018,SAN RON DRIVE,0
2018,SAN ROSE DRIVE,0
2018,SANBORN AVENUE,0
2018,SAND PEBBLE DRIVE,0
2018,SAND PEBBLE LANE,0
2018,SANDALWOOD DRIVE,0
2018,SANDBURY DRIVE,0
2018,SANDER STREET,0
2018,SANDERS FARM DRIVE,0
2018,SANDERS STREET,0
2018,SANDLE DRIVE,0
2018,SANDORIS CIRCLE,0
2018,SANDPIPER HILL,0
2018,SANDPIPER LANE,0
2018,SANDRA LANE,0
2018,SANDRINGHAM ROAD,0
2018,SANDSTONE DRIVE,0
2018,SANDY BROOK DRIVE,0
2018,SANDY LANE,0
2018,SANDYBROOK DRIVE,0
2018,SANDYMOUNT DRIVE,0
2018,SANDYSTONE CIRCLE,0
2018,SANFORD ROAD NORTH,0
2018,SANFORD ROAD SOUTH,0
2018,SANFORD ROAD,0
2018,SANFORD STREET,0
2018,SANNITA DRIVE,0
2018,SANSHARON DRIVE,0
2018,SANTEE STREET,0
2018,SARAH CIRCLE,0
2018,SARANAC STREET,0
2018,SARANC STREET,0
2018,SARATOGA AVENUE,0
2018,SARATOGA STREET,0
2018,SAREDON PLACE,0
2018,SASAN PARKWAY,0
2018,SAUER PLACE,0
2018,SAVAGE ROAD,0
2018,SAVANNAH STREET,0
2018,SAWDEY WAY,0
2018,SAWGRASS DRIVE,0
2018,SAWMILL DRIVE,0
2018,SAWYER STREET,0
2018,SAXTON STREET,0
2018,SAYBROOKE DRIVE,0
2018,SAYNE STREET,0
2018,SCANDIA DRIVE,0
2018,SCARBOROUGH PARK,0
2018,SCARLET MAPLE DRIVE,0
2018,SCARLET PINE CIRCLE,0
2018,SCENIC CIRCLE,0
2018,SCENIC VIEW DRIVE,0
2018,SCHANCK AVENUE,0
2018,SCHEG TERRACE,0
2018,SCHILLING LANE,0
2018,SCHLEGEL ROAD,0
2018,SCHLEY PLACE,0
2018,SCHNACKEL DRIVE,0
2018,SCHOEN PLACE,0
2018,SCHOEN ROAD,0
2018,SCHOLFIELD ROAD,0
2018,SCHOOL ALLEY,0
2018,SCHOOL DRIVE,0
2018,SCHOOL LANE,0
2018,SCHOOL STREET,0
2018,SCHOOLHOUSE LANE,0
2018,SCHUM LANE,0
2018,SCHUM STREET,0
2018,SCHUYLER PARKWAY,0
2018,SCHWARTZ STREET,0
2018,SCIENCE PARKWAY,0
2018,SCIO STREET,0
2018,SCOFIELD ROAD,0
2018,SCOTCH LANE,0
2018,SCOTCH PINE DRIVE,0
2018,SCOTT ALLEY,0
2018,SCOTT LANE,0
2018,SCOTTCROSS LANE,0
2018,SCOTTS HENRIETTA ROAD,0
2018,SCOTTSVILE ROAD,0
2018,SCOTTSVILLE CHILI ROAD,0
2018,SCOTTSVILLE MUMFORD ROAD,3
2018,SCOTTSVILLE ROAD,4
2018,SCOTTSVILLE SERVICE AREA,0
2018,SCOTTSVILLE WEST HENRIETTA ROAD,0
2018,SCOTTSVILLE HENRIETTA ROAD,0
2018,SCOTTSVILLE-MUMFORD ROAD,0
2018,SCOTTTSVILLE ROAD,0
2018,SCR ROAD,0
2018,SCRANTOM STREET,0
2018,SCRIBNER ROAD,0
2018,SEA BREEZE DRIVE,1
2018,SEA BREEZE EXPY,0
2018,SEA VIEW AVENUE,0
2018,SEABROOK STREET,0
2018,SEABURY BOULEVARD,0
2018,SEAFARERS LANE,0
2018,SEAFORD DRIVE,0
2018,SEAGER STREET,0
2018,SEASONS TRAIL,0
2018,SEAWATCH TRAIL,0
2018,SEBASTIAN DRIVE,0
2018,SEDGLEY PARK,0
2018,SELBORNE CHASE,0
2018,SELDEN STREET,0
2018,SELKIRK DRIVE,0
2018,SELLINGER STREET,0
2018,SELYE TERRACE,0
2018,SEMINOLE WAY,0
2018,SEMMEL ROAD,0
2018,SENATOR KEATING BOULEVARD,0
2018,SENECA AVENUE,1
2018,SENECA MANOR DRIVE,0
2018,SENECA MANR DRIVE,0
2018,SENECA PARK AVENUE,0
2018,SENECA PARKWAY,0
2018,SENECA ROAD,0
2018,SEQUOIA DRIVE,0
2018,SERENITY CIRCLE,0
2018,SERVICE ROAD,0
2018,SESQUI DRIVE,0
2018,SETH GREEN DRIVE,0
2018,SETH LAND DRIVE,0
2018,SETHLAND DRIVE,0
2018,SETON COURT,0
2018,SETTLERS LANE,0
2018,SEVERN RIDGE ROAD,0
2018,SEVILLE DRIVE,0
2018,SEWARD STREET,0
2018,SEWILO HILLS DRIVE,0
2018,SEYLE TERRACE,0
2018,SEYLE TRAIL,0
2018,SEYMOUR ROAD,0
2018,SHADBUSH WAY,0
2018,SHADMORE DRIVE,0
2018,SHADOW CREEK DRIVE,0
2018,SHADOW LANE,0
2018,SHADOW PINES DRIVE,0
2018,SHADOW WOOD LANE,0
2018,SHADOWBROOK DRIVE,0
2018,SHADOWLAWN COURT,0
2018,SHADOWMOOR DRIVE,0
2018,SHADY CREEK ROAD,0
2018,SHADY GLEN CIRCLE,0
2018,SHADY LANE DRIVE,0
2018,SHADY PINE LANE,0
2018,SHADY WAY,0
2018,SHADYWOOD DRIVE,0
2018,SHAEMUS DRIVE,0
2018,SHAFER STREET,0
2018,SHAFTSBURY ROAD,0
2018,SHAGBARK WAY,0
2018,SHALE DRIVE,0
2018,SHALLOW BROOK TERRACE,0
2018,SHALLOW CREEK TRAIL,0
2018,SHANBROOK DRIVE,0
2018,SHANLEE DRIVE,0
2018,SHANNON GLEN LANE,0
2018,SHARA PLACE,0
2018,SHARON DRIVE,0
2018,SHAWNEE DRIVE,0
2018,SHEFFER ROAD,0
2018,SHEFFIELD POST,0
2018,SHELBOURNE ROAD,0
2018,SHELBOURNE STREET,0
2018,SHELDON DRIVE,0
2018,SHELDON ROAD,0
2018,SHELDON TERRACE,0
2018,SHELFORD ROAD,0
2018,SHELMONT DRIVE,0
2018,SHELMONT ROAD,0
2018,SHELTER COVE,0
2018,SHELTER STREET,0
2018,SHENANDOAH,0
2018,SHEPARD ROAD,0
2018,SHEPARD STREET,0
2018,SHEPPERTON WAY,0
2018,SHEPPLER STREET,0
2018,SHERATON DRIVE,0
2018,SHERBORNE ROAD,0
2018,SHERMAN STREET,0
2018,SHERRI ANN LANE,0
2018,SHERRY LANE,0
2018,SHERWOOD AVENUE,0
2018,SHERWOOD DRIVE,0
2018,SHETLAND CIRCLE,0
2018,SHILOH COURT,0
2018,SHIPBUILDERS CREEK ROAD,0
2018,SHIRE COURT,0
2018,SHIRE OAKS DRIVE,0
2018,SHIREWOOD DRIVE,0
2018,SHIRLEY STREET,0
2018,SHIRLEY TERRACE,0
2018,SHOECRAFT ROAD,0
2018,SHOEMAKER ROAD,0
2018,SHORE ACRES DRIVE,0
2018,SHORE DRIVE,0
2018,SHORE VISTA DRIVE,0
2018,SHORECLIFF DRIVE,0
2018,SHOREHAM DRIVE,0
2018,SHOREWAY DRIVE,0
2018,SHOREWOOD DRIVE,0
2018,SHORT HILLS DRIVE,0
2018,SHORT STREET,0
2018,SHRUBBERY LANE,0
2018,SHUART STREET,0
2018,SHUMWAY ROAD,0
2018,SIAS LANE,0
2018,SIBLEY PLACE,0
2018,SIBLEY ROAD,0
2018,SIBLEYVILLE LANE,0
2018,SIDNEY STREET,0
2018,SIEBERT PLACE,0
2018,SIEBERT STREET,0
2018,SIERRA DRIVE,0
2018,SIGEL STREET,0
2018,SILKWOOD CIRCLE,0
2018,SILVAROLE DRIVE,0
2018,SILVER BIRCH DRIVE,0
2018,SILVER FOX CIRCLE,0
2018,SILVER OAK DRIVE,0
2018,SILVER RIDGE DRIVE,0
2018,SILVER STREET,2
2018,SILVERBERRY ROAD,0
2018,SILVERDALE DRIVE,0
2018,SILVERLIGHT WAY,0
2018,SILVERWOOD CIRCLE,0
2018,SIMMONS STREET,0
2018,SIMONE CIRCLE,0
2018,SIMONE TERRACE,0
2018,SIMPSON ROAD,0
2018,SIMSBURY LANE,0
2018,SINCLAIR DRIVE,0
2018,SISSON DRIVE,0
2018,SKINNER PARKWAY,0
2018,SKUSE STREET,0
2018,SKY RIDGE DRIVE,0
2018,SKYCREST DRIVE,0
2018,SKYLANE DRIVE,0
2018,SKYVIEW DRIVE,0
2018,SLATE DRIVE,0
2018,SLATER CREEK DRIVE,0
2018,SLAYTON AVENUE,0
2018,SLEEPY HOLLOW,0
2018,SLEEPY HOLW,0
2018,SMALLRIDGE LANE,0
2018,SMALLWOOD DRIVE,0
2018,SMETHWICK COURT,0
2018,SMITH ROAD,0
2018,SMITH STREET,1
2018,SMOKEWOOD LANE,0
2018,SMYLES DRIVE,0
2018,SNOWBERRY CRESCENT,0
2018,SNUG HARBOR COURT,0
2018,SNUG HARBOUR COURT,0
2018,SNUG HBR,0
2018,SOBIESKI STREET,0
2018,SOLMAR DRIVE,0
2018,SOMERDALE DRIVE,0
2018,SOMERSET STREET,0
2018,SOMERSHIRE DRIVE,0
2018,SOMERTON STREET,0
2018,SOMERWORTH DRIVE,0
2018,SONGBIRD LANE,0
2018,SONNET DRIVE,0
2018,SONORA PARKWAY,0
2018,SORRELWOOD LANE,0
2018,SOTHEBY DRIVE,0
2018,SOTHERY PLACE,0
2018,SOUTH AVENUE,0
2018,SOUTH CREEK DRIVE,0
2018,SOUTH DRIVE,0
2018,SOUTH HANGAR ROAD,0
2018,SOUTH ROAD,0
2018,SOUTH STREET,0
2018,SOUTHAMPTON DRIVE,0
2018,SOUTHCROSS TRAIL,0
2018,SOUTHERN DRIVE,0
2018,SOUTHERN PARKWAY,0
2018,SOUTHFIELD DRIVE,0
2018,SOUTHLAND DRIVE,0
2018,SOUTHRIDGE DRIVE,0
2018,SOUTHSHORE PLACE,0
2018,SOUTHVIEW TERRACE,0
2018,SOUTHWICK COURT,0
2018,SOUTHWIND WAY,0
2018,SOUTHWOOD DRIVE,0
2018,SOUTHWOOD LANE,0
2018,SPANISH TRAIL,0
2018,SPARLING DRIVE,0
2018,SPARROW DRIVE,0
2018,SPARTAN DRIVE,0
2018,SPARTAN WAY,0
2018,SPEARMINT DRIVE,0
2018,SPEIGIEL PARK,0
2018,SPENCER ROAD,0
2018,SPENCER STREET,0
2018,SPENCERPORT EXPY,0
2018,SPENCERPORT ROAD,3
2018,SPERRY DRIVE,0
2018,SPICEWOOD LANE,0
2018,SPIEGAL PARK,0
2018,SPIEGEL PARK,0
2018,SPIEGEL PIKE,0
2018,SPIER AVENUE,0
2018,SPINET DRIVE,0
2018,SPINLEY COURT,0
2018,SPLIT RAIL RUN,0
2018,SPLIT ROCK ROAD,0
2018,SPRING FLOWER DRIVE,0
2018,SPRING LANE,0
2018,SPRING STREET,0
2018,SPRING TREE LANE,0
2018,SPRINGBROOK DRIVE,0
2018,SPRINGFIELD AVENUE,0
2018,SPRINGWOOD DRIVE,0
2018,SPRINGWOOD LANE,0
2018,SPRUCE AVENUE,0
2018,SPRUCE LANE,0
2018,SPRUCEWOOD LANE,0
2018,SPYGLASS HILL ROAD,0
2018,SQUAREVIEW LANE,0
2018,SQUIRE DALE LANE,0
2018,SQUIRRELS HEATH ROAD,0
2018,STREET ANDREWS BOULEVARD,0
2018,STREET ANNS DRIVE,0
2018,STREET BRIDGETS DRIVE,0
2018,STREET BRIDGETS STREET,0
2018,STREET CAMILLUS WAY,0
2018,STREET CASIMIR,1
2018,STREET CASIMIR STREET,0
2018,STREET CLAIR STREET,0
2018,STREET ELIAS CIRCLE,0
2018,STREET JACOB STREET,0
2018,STREET JAMES STREET,0
2018,STREET JOHNS DRIVE,0
2018,STREET JOHNS PARK,0
2018,STREET JOHNSVILLE TRAIL,0
2018,STREET JOSEPH STREET,0
2018,STREET MARYS PLACE,0
2018,STREET PATRICK DRIVE,0
2018,STREET PAUL BOULEVARD,0
2018,STREET PAUL STREET,1
2018,STREET PUAL STREET,0
2018,STREET REGIS DRIVE NORTH,0
2018,STREET REGIS DRIVE SOUTH,0
2018,STREET REGIS DRIVE,0
2018,STREET STANISLAUS,0
2018,STREET STANISLAUS STREET,0
2018,STABLEGATE DRIVE,0
2018,STACE STREET,0
2018,STACI LANE,0
2018,STAFFORD WAY,0
2018,STANDISH ROAD,0
2018,STANFIELD TERRACE,0
2018,STANFORD ROAD WEST,0
2018,STANFORD WAY,0
2018,STANLEY STREET,0
2018,STANRIDGE COURT,0
2018,STANTON LANE,0
2018,STANTON STREET,0
2018,STANYALE DRIVE,0
2018,STARLING STREET,0
2018,STARWOOD DRIVE,0
2018,STATE ROUTE 104 EAST,0
2018,STATE ROUTE 104 SERVICE ROAD,0
2018,STATE ROUTE 104 STATE HIGHWAY,0
2018,STATE ROUTE 15,0
2018,STATE ROUTE 153,0
2018,STATE ROUTE 18,3
2018,STATE ROUTE 19,0
2018,STATE ROUTE 19 TRK,0
2018,STATE ROUTE 204,1
2018,STATE ROUTE 250,0
2018,STATE ROUTE 252,0
2018,STATE ROUTE 252A,0
2018,STATE ROUTE 253,0
2018,STATE ROUTE 259,0
2018,STATE ROUTE 260,0
2018,STATE ROUTE 261,0
2018,STATE ROUTE 286,0
2018,STATE ROUTE 31,3
2018,STATE ROUTE 31A,0
2018,STATE ROUTE 33A,0
2018,STATE ROUTE 36,0
2018,STATE ROUTE 360,0
2018,STATE ROUTE 383,0
2018,STATE ROUTE 386,0
2018,STATE ROUTE 390,11
2018,STATE ROUTE 404,0
2018,STATE ROUTE 531,1
2018,STATE ROUTE 531 CONNECTOR,0
2018,STATE ROUTE 64,0
2018,STATE ROUTE 940K,0
2018,STATE ROUTE 940T,0
2018,STATE ROUTE 942B,0
2018,STATE ROUTE 942G,0
2018,STATE ROUTE 946A,0
2018,STATE ROUTE 946B,0
2018,STATE ROUTE 96,2
2018,STATE PARKWAY 947A,0
2018,STATE ROAD,0
2018,STATE ROUTE 390 TO RIDGE ROAD,0
2018,STATE ROUTE 390 TO RIDGE,0
2018,STATE ROUTE 390 TO LAKE ONTARIO STATE PARKWAY,0
2018,STATE ROUTE 531 SERVICE ROAD,0
2018,STATE ROUTE 940T SERVICE ROAD,0
2018,STATE ROUTE 941A,0
2018,STATE ROUTE 941L,0
2018,STATE ROUTE 941V,0
2018,STATE STREET,1
2018,STATION ROAD,0
2018,STATT ROAD,0
2018,STAUDINGER PLACE,0
2018,STEARNS ROAD,0
2018,STEBBINS STREET,0
2018,STEEL STREET,0
2018,STEELE ROAD,0
2018,STEKO AVENUE,0
2018,STENSON STREET,0
2018,STENWICK DRIVE,0
2018,STERLING SQ,0
2018,STERLING STREET,0
2018,STEVE DRIVE,0
2018,STEWART DRIVE,0
2018,STEWART ROAD,0
2018,STEWART STREET,0
2018,STILL MOON CRESCENT,0
2018,STILL POND WAY,0
2018,STILLMOON CRESCENT,0
2018,STILLSON STREET,0
2018,STOCKBRIDGE ROAD,0
2018,STOCKTON LANE,0
2018,STODDARD DRIVE,0
2018,STONE BARN ROAD,0
2018,STONE CREEK LANE,0
2018,STONE FENCE ROAD,0
2018,STONE ROAD,0
2018,STONE RIDGE DRIVE,0
2018,STONE STREET,0
2018,STONECLIFF DRIVE,0
2018,STONECREST DRIVE,0
2018,STONEFIELD PLACE,0
2018,STONEGATE LANE,0
2018,STONEHENGE ROAD,0
2018,STONEHILL DRIVE,0
2018,STONELEIGH COURT,0
2018,STONERIDGE DRIVE,0
2018,STONEWOOD AVENUE,0
2018,STONEWOOD PARK,0
2018,STONEY BROOK ROAD,0
2018,STONEY LONESOME ROAD,0
2018,STONEY PATH LANE,0
2018,STONEYCREEK DRIVE,0
2018,STONINGTON DRIVE,0
2018,STONY BROOK LANE,0
2018,STONY BROOK ROAD,0
2018,STONY POINT ROAD,0
2018,STONY POINT TRAIL,0
2018,STONYPOINT ROAD,0
2018,STOTHARD DRIVE,0
2018,STOTTLE ROAD,0
2018,STOUT STREET,0
2018,STOVER ROAD,0
2018,STOWELL DRIVE,0
2018,STRANAHAN PARK,0
2018,STRASENBURGH DRIVE,0
2018,STRATFORD LANE,0
2018,STRATFORD PARK,0
2018,STRATFORD PIKE,0
2018,STRATHALLAN PARK,0
2018,STRATHALLEN PARK,0
2018,STRATHMORE CIRCLE,0
2018,STRATHMORE DRIVE,0
2018,STRAUB ROAD,1
2018,STRAUB STREET,0
2018,STRAWBERRY HILL ROAD,0
2018,STROHM STREET,0
2018,STRONG STREET,0
2018,STRYKER ROAD,0
2018,STUART ROAD,0
2018,STUDENT LA,0
2018,STUDENT LANE,0
2018,STUDLEY STREET,0
2018,STUNZ STREET,0
2018,STURBRIDGE LANE,0
2018,STUTSON ROAD,0
2018,STUTSON STREET,0
2018,STUYVESANT ROAD,0
2018,SUBURBA AVENUE,0
2018,SUBURBAN COURT,0
2018,SUELLEN DRIVE,0
2018,SUFFOLK STREET,0
2018,SUGAR MAPLE DRIVE,0
2018,SUGAR TREE CIRCLE,0
2018,SUGARCREEK TRAIL,0
2018,SUGARMILLS CIRCLE,0
2018,SULLIVAN STREET,0
2018,SULLYS TRAIL,0
2018,SUMMER GLEN DRIVE,0
2018,SUMMER RIDGE CIRCLE,0
2018,SUMMER SKY DRIVE,0
2018,SUMMER TREE,0
2018,SUMMERTIME TRAIL,0
2018,SUMMERVILLE DRIVE,0
2018,SUMMIT CIRCLE DRIVE,0
2018,SUMMIT DRIVE,0
2018,SUMMIT GROVE PARK,0
2018,SUMMIT GROVE STREET,0
2018,SUMMIT HILL DRIVE,0
2018,SUMMIT KNOLLS DRIVE,0
2018,SUMMIT POINT DRIVE,0
2018,SUMMIT STREET,0
2018,SUMMITVILLE DRIVE,0
2018,SUMNER PARK,0
2018,SUNBERRY DRIVE,0
2018,SUNCREST DRIVE,0
2018,SUNDANCE TRAIL,0
2018,SUNGROVE LANE,0
2018,SUNLEAF DRIVE,0
2018,SUNNINGDALE RISE,0
2018,SUNNY MILL LANE,0
2018,SUNNYSIDE DRIVE,0
2018,SUNNYSIDE LANE,0
2018,SUNRIDGE DRIVE,0
2018,SUNRISE PARK,0
2018,SUNRISE STREET,0
2018,SUNSET BOULEVARD,0
2018,SUNSET CENTER LANE,0
2018,SUNSET DRIVE,0
2018,SUNSET HILL,0
2018,SUNSET POINT ROAD,0
2018,SUNSET STREET,0
2018,SUNSET TRAIL,0
2018,SUNSHINE STREET,0
2018,SUNTRU STREET,0
2018,SUPERIOR ROAD,0
2018,SUPERIOR STREET,0
2018,SUPERIOR TERRACE,0
2018,SURREY GARDEN WAY,0
2018,SURREY HILL LANE,0
2018,SURREY HILL WAY,0
2018,SUSAN LANE,0
2018,SUSQUEHANNA ROAD,0
2018,SUSSEX ROAD,0
2018,SUTER TERRACE,0
2018,SUTHERLAND STREET,0
2018,SUTTERS RUN,0
2018,SUTTON POINT,0
2018,SUTTON POINT ROAD,0
2018,SUTTON PT,0
2018,SWAMP ROAD,0
2018,SWAN STREET,0
2018,SWAN TRAIL,0
2018,SWANSEA PARK,0
2018,SWEDEN HILL ROAD,0
2018,SWEDEN LANE,0
2018,SWEDEN WALKER ROAD,1
2018,SWEET ACRES DRIVE,0
2018,SWEET BIRCH LANE,0
2018,SWEET BRIAR KNOLL,0
2018,SWEET FERN ROAD,0
2018,SWEET PEA DRIVE,0
2018,SWEETS CORNERS ROAD,1
2018,SYCAMORE STREET,0
2018,SYDENHAM ROAD,0
2018,SYKE STREET,0
2018,SYLVAN KNLS,0
2018,SYLVAN ROAD,0
2018,SYLVANIA ROAD,0
2018,SYLVESTER STREET,0
2018,SYLVIA LANE,0
2018,SYMINGTON PLACE,0
2018,SYSTEMS ROAD,0
2018,SAGE BROOK WAY,0
2018,SOPHIA PLACE,0
2018,SOUTHERN HILLS CIRCLE,0
2018,TACOMA STREET,0
2018,TAFT AVENUE,0
2018,TAIT AVENUE,0
2018,TALAMORA TRAIL,0
2018,TALL TREE DRIVE,0
2018,TALLINGER ALLEY,0
2018,TALLWOOD DRIVE,0
2018,TALNUCK DRIVE,0
2018,TALON RUN,0
2018,TALOS WAY,0
2018,TANDOI DRIVE,0
2018,TANGERINE WAY,0
2018,TANTON WAY,0
2018,TARA LANE,0
2018,TARAMINA COURT,0
2018,TARRINGTON ROAD,0
2018,TARRYTOWN DRIVE,0
2018,TARRYTOWN ROAD,0
2018,TARWOOD DRIVE,0
2018,TAY BROOK LANE,0
2018,TAYLOR ROAD,0
2018,TAYLOR STREET,0
2018,TEA OLIVE LANE,0
2018,TEABERRY DRIVE,0
2018,TEAKWOOD DRIVE,0
2018,TEAKWOOD LANE,0
2018,TEAL DRIVE,0
2018,TEAROSE MEADOW LANE,0
2018,TEBOR ROAD,0
2018,TECHNOLOGY BOULEVARD,0
2018,TELCO ROAD,0
2018,TELEPHONE ROAD,0
2018,TELEPHONE ROAD EXTENSION,0
2018,TEMPLE ROAD,0
2018,TENBURY WAY,0
2018,TENNYSON WAY,0
2018,TERALTA STREET,0
2018,TERESA STREET,0
2018,TERMINAL CIRCLE,0
2018,TERMINAL DOCK ROAD,0
2018,TERRACE DRIVE,0
2018,TERRACE HILL DRIVE,0
2018,TERRACE PARK,0
2018,TERRACE PIKE,0
2018,TERRAIN DRIVE,0
2018,TERREL DRIVE,0
2018,TERRY LANE,0
2018,TERRY STREET,0
2018,TEXAS STREET,0
2018,THACKER STREET,0
2018,THACKERY ROAD,0
2018,THATCHER ROAD,0
2018,THAYER ROAD,0
2018,THAYER STREET,0
2018,THENDARA LANE,0
2018,THEODORE STREET,0
2018,THERON STREET,0
2018,THISTLEBERRY LANE,0
2018,THISTLEDOWN DRIVE,0
2018,THISTLEWOOD LANE,0
2018,THOMAS AVENUE,0
2018,THOMAS COVE ROAD,0
2018,THOMAS GROVE,0
2018,THOMAS H JACKSON DRIVE,0
2018,THOMAS STREET,0
2018,THOMASVILLE DRIVE,0
2018,THOMLINSON CIRCLE,0
2018,THOMPSON ROAD,0
2018,THORN APPLE LANE,0
2018,THORN STREET,0
2018,THORNCLIFF ROAD,0
2018,THORNCLIFFE DRIVE,0
2018,THORNDALE TERRACE,0
2018,THORNDYKE ROAD,0
2018,THORNELL ROAD,1
2018,THORNTON ROAD,0
2018,THOROUGHBRED TRAIL,0
2018,THORPE CRESCENT,0
2018,THRUSHWOOD LANE,0
2018,THRUWAY PARK DRIVE,1
